15	140
   16    21    46     6    16    31    28    26     9    36     3    40    25    45    24    24    47    45    35    41    23    34    33    38    31     5    42    27    20    20    16    27    22    19    31    24    10    28     5    40    22     3    11    37    35    43    36    29    13    14    23    14    41    48     4    43    28    22    25     8     8    39    15    38    28    34    27    13    37    23    44    40    37    14    42    16    11     7    11    35    43     3    43    23    42    41    47    44     5    47    46     8    14    39    10     5    17     4    30    42    29    31    16    14    47    37     3    26    18    39    38    25    10    17    30    32     2     8    26    28     6     0    42    39    18    28    34     0    35    13    11    34     8    10    46    22    34     7    47    14  1777
    3     7     3    35    14    35    11    14    22     2    43    45    11    36    22    46    14    18    35    13    28     2     4    47    32     9    36    27    22    42    42    26     8    24     0    20    30     9    18    17    45    33    27    22     7    13    13    46    14    43    14    39    35    11    31     9     2    14    14    13    22    25    44     2    30    34    42    32    39    25    19    41    23     4     9    37    12    11    14    32    22    17    47    28    35     2     2    40    14    22    33    26    33     4    31    46    40    38    37    28    36    37    34    24    10     0     9    27     0    13    26    42    46    23    34    10    19    30     2    42    47    28    40    31    33     4     4    30    41    27     6    46    34     8    44    10    22     5    41     4  1664
   33    23    38    34    47     2    36    27    25    26    46    31    26    42     6    15    45     5    36     1    32    11     1     0    26     4    42    25    31     3    29     7    28     6    27    14    24    19    34    15    47    31    38    26    21    26     2     5    44    17     1    34     6     2    23    29    44    25     3    31    18    29    48    34    37    19    19    29    42    42    39    21    27    46     8     8    18     1    40    24    10    35    14    10    12    24    11     6    11    43    38    48    19    46     0    46     6    16    37    38    47     2    36     4    40    18    12    14    17    14    12    20    10    43     3    45    18    29    13    16    32    48    26    10    16    23     9    43    23     1    36    13    37    20    20    30    45     3    11     3  1629
    1    39    19    48    48     1    37    38    31    23     1    17     8    27    27     3    38    39     3    23    40    10    33     8    44     6     0    10     5    40    46    28    35    23    20    19    29    48    18    39    46     6    23    23     3    33    42    33     8    20    48     9    10    40    16    47     6    40    46    48    13    47    48    28    19    33    10    37    24     0    47    20    37    16    43    11    39     9    23    43     3    40     2    40     0    35    22    26    40    33    28     8    44    48     2    43    41    18    14    11    41    32     1    33    32    14    46    12     2    23    45     4    18    24     5    13     4    43     7    29    30     8     1     5    14    20    33     5    24    15    37    15    17    11    19     1     6     7    47    15  1661
   14    35    15    45    14    18    48    22    23    44    33    23    37    10    44     7    30     6    15     0     5    10    30     3     9    13     6     4    35     6    24    18    32     2     1    31    26    15     9    13     0    19    37    11    26    11    39     7    43    34     9    35     6    15    30     1    36    31    40    21     0    35    25    39    38    24    10    24    11    27    31    24    41    24    28    32     8    15     9     4    47    22    12    13    14     7    37     9     7     3    12    32    22    15    24    28    45    27     7    16     4    11    44    41    27    31     6    40     0    34    41    14    20    44    12    41    11    44    35    40    23    15    12     2    15    41    38    10    16    10     5    46     4    13    30    43    14    45     9    22  1513
   48    21    17    37     8    45    40    22     3    32    36    20    24    29     0    35    19    26    15    37    13    16     4     9     0     1    11     7    12    28    13    37     2     0    47    30    41    44    47    15    21    26     2     6     6     8    22    40    21     8    36    10    45    48    25     2     3    40    11     1     9     8    31    26     6     4    48     5    12    28     8    39     2    46    37    44    33    38    33    31    48    13    11    47     4    13    10    33     2     7    24    39    17    22    11     5    19     0     9     0    24    34    30     9    22     3    18    15    34     9    11    29    37    47    45    48     8     1    45     6    30    34    20    40    36    42    28    10    17    21    18    46     5    28     1    24    13    13     4    38  1518
   23    34    29    19     8    17    47     1    20    23    33    46     1     9    28    17    10    42    12    45    36     1     0    17    34    47     7    45    44    48     4    27    42    29    46     5    21    12    10    36    41    11    42     0    43     1    39    21    41    43     7    42    17    36    10    39    38    34    11    31    11    47    26    33    36    14     0    42    34     0    16    16    30    40     0    43     5    48    41    21    15    22     8    17    11    22    37    37     8    35    17    48    11     9    41     4    22     7    30    25    43    16    36    38    33     8    34    40    36    42    47    23    40    26    22    12     2    44    33    41    34    10     4    46    39    44    46     5    35    16     8    25    43     9    44    28    14    38    36    39  1815
   30    17     1    36    44    44    47    16    45     3    46    21    25    35     3     8    30     2     3    16     8     2    12    32    36    35    41     7    15    36    36     8     5    39    32    38    10    44    35    47    12    37     5    29    24    10    36    40    18    28     0    35    37    28    16    38     0    18    18    20    40    15     9    16     3    44    29    10    48    35     1    42    18    43     4    44    28    29    21    28    23    33    48    29    37    13    24    47    13    33    46    40    47    48    18     4    44     0     5    32    14    38    24    12    14    29    32    34     3     1    13    43    36    24    36    21    46    17     0    11    45    40    26     3    22    15    38    17    17    38    11    12     4    18    22     0    42    38     6     1  1696
   32    32    19     4    25    35    32    36    30    45     3    42    31    38    30    27    27    44    38    21    29     9     0    38    11     3     7    24    30     2    46     1    16    46    30    30    43     4    37    37    16    41    25    31    44    33    26     8     7    42    43    14     7    29    16    17    16    25    39    22     1    15    29     3    24    35     8     2    47    12    37    43    36    28    45    35     9    25    42     8    32    34     1     0    21    10    37     9    39    16     8    37    18    27    28    42    43    11    23    17    28    15    17    14     5    31     0     3    44    38    19    38    39     6    28    23    10    45    27    10     8    12    26    40    47     3     5    45    22     8    39     3    47    30     6    35    22    48    37     6  1700
   17     2    18    47    19    33    32    26     7    43     9    30    18    20    35    12     8    17    45    24    32    33    20    14    43    43    35    30    23    46    42    22     7    35    46    17    47     2    33     6    48     3    48    12     4    22    36    29    15    26    19    24    17    46     6    17    22    34    37    36    25    38    24    25    24    13     5    37    29    32    39    41     5    22    43    16    22     7    14    22    43     2    29    32    48    46    13    40    38     5    15     9    26    15    31    43    48    21     9    14    19    48    17    25    12    17    13    20    35    45    35     4    43    12    13    48    18    16    14    17    14    14    13     3    35    41    10     6     9    14    44    16    15    30    47    23    41    15    46    17  1736
   31    36    25     7    33    46    10    27    40    32     8    41    34    32    36    45     9     9     2    18    21    11    45     1    21    22    35    25    21    37     9    25    43    27     9    22     9    24    11    25     8    42    28    34     6    34     0    48    12    31    42    16    32    12    24    11     1    23    35    44    32    27    25    33    37    28    38     8    23     5     4    36    21    26    32     0    45    37    11    11    24     6    28     6    26    29     0    34     2    16    42    32    40    41    42    28    38    43    47    16     1    35    13    39    45    24    37    20    29    14    46     8    11    23    25    20    24    38    42    22     6    27    15    29    35    47    27     8     5     1    39    19     4    45    42     8    29    35    19     7  1714
   38    29    28    46    44     3    40    13    48    43     8    31    29    27     6    14    48    42     4    41    47    29    40    29    21    33     2    22    31    26    27    12     1    41    23    21    14    31    46    37    19    48    14    16    27    30    39    44    28    44     4    35    48    31     5    37    45    10    26    12     1    13    43    17     3    48    25     6    43    37    40    28    20     6    21    29    27    23    18    15     4    32    46    14    23    30    23    47    41    29     0    42    38     1    34     1    46    26    19    36    29    10    11    38    17    16    43    21    11    18    45    40    40    46    36     5    17    18    19    20    44    45    46    33    33    12    10    26    44    32    32    20    48    24    44    20    29    46    38    43  1920
   46    13    28     1    26    25    23    48     1    37    38    40     5    27     2    23    27    43     3    22     7     4    41    13     4    15    44    10    47    33    45    45     6    33    16    15    12    27    33    22    27    37    16    24    38    47    15    43    37    12    40    34    48    41    16    13    36    47     2    44    35    35     3    12    39    48    27    27    37    44    10     8    21    22     0    19    10    19    26    21    19    17     3    42    12    38     7    11     3    18    16    29    22    36    13    44    12    48    22    37     3     0    12    31    29     1    10    29     9    29    24     8     0    45    13     0    39    48    31    25    42    43    21    48    19    21    47    39    44    34    20    39    16     5     1    46    29     4    38     5  1713
   46    41    15     9    14    28    35    41    17    46    44    40    17    45    33    20     7    31    32    43     1    41    33     0     0    29    19    47    35    44    43    31    10    36    16    16    31    45    47    28     6    31    48     6    46    24    11    47     5    37    37    44    28    10    13    20    37    31    15    12     0    44    44     3    12    25     4     8    35    19    18    15    42    35    28    42    12    40    47    23     7    45     9     1    32    33     2    18    37    17    43    41    20     0    25    29     9     9     8    31    48    47    29    35    24    32    12     6    36    26    42    31     7    46     6    36    23    23    14    40     5    27    19    37    10    43     2    44    45    20     4    25    37    42    15     0    35    23     5    24  1800
   45     8     3    47     0    37    20    14    11    41    48    33     1    10    40    13    40    47    13    22     0     5     3    32     5     3    41    20    45     1    22    17    29    17    32    10    13    38    13    36    28    12    38    26    45     7     6    19    41    38    37     3    13    33    31    37    27     7    47    32    35    18    36    44    22    37    41     6    45    42    18    11    19    33     1    47    18    47    31    41    29    26    32    31    34    17    27    14    43    12     6    33    25    48    17     5    33     9    42    35    45     1    10    22     2    36    33    20    22    15     9     4    47    41    10    21    39    23     9     4     7    32     5    44     4    38    13     8    26    24    11    31    44    39    35    47    34    20     6    21  1707
# Solution: 1 0 0 0 1 0 1 1 1 1 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 1 0 1 1 1 1 1 1 1 0 0 0 0 0 1 1 0 1 1 1 0 0 1 0 1 0 0 1 1 1 0 1 1 0 0 0 0 1 1 1 0 1 0 1 1 1 0 1 1 0 1 1 0 0 0 1 0 0 0 0 1 1 1 1 1 1 0 1 0 0 0 1 1 0 0 1 1 0 1 1 0 0 0 0 0 0 1 1 0 1 1 0 1 0 0 1 0 0 1 0 1 0 0 0 1 0 0 0 1 0 1 1 0 1 0
