11	100
   37    46    34     9    17    37     5    10    28    20    40    42    45     8    34    24    27    25    41    15    48    31    31    44     2    31    32    44    26    28     0    30    36     0    40     6    13    36    20    36    28    29    20    46    48    32    28    22     8    48    46    34    16    25    40    26    42    32    34    19    46    39    17     2     6    39    20    13     7     2    32    21    41    41    39     7     9    40    46    34    24     9    16    36    44    32    45    21    43     4    31    13    46    23    29    29    19    44     9    20  1369
   48     9    14    31    24    38     8     8    36    25    43    40    47    23    18    15     8    15    42    44    44    48     7    21    40    44    25     8    32    18     0    34    37    33    33    32    32    23    44    42     4     2     7    12    42     1    30     2    46     2    34    35    10    41     1    16     9    46    13    22    36    44    19    20    28    44    29    27    43     1    30    33     5    37     5     7    26     4    20    36    43    23    13    12    39    27    47    31    10    22     3    12    27     4     5    26    48    31    16    25  1233
   33    34    36    22     0    48    37    46    25     5    17    18     0    32     6    17    46    24     7    43    36    25    21    13    13     7    10    21     7    17     6    18    43    47     2    40     4    31    35    36    13    19     0    26    29    18     9    13    36    35     8    29    13     1    21    28    42     8    46     2    18    28     4    30    37     3    45    26    19    27    10     8    13    10     9    41    29    15    14    30     0     9     0    24     4    41    17    16    10    46    34    25    44    15     6    39    29    33     3    43  1089
   40     0     5    34    42    29     5    24    37    25    27     2     3    10    36    22     7    41    34    19     7    16    26    27    24    30    35     6    44    48     1    36    41    35    16     0    40    35    13    43    29    46    11     2    32     7    43     5    40    10    25     7    26    16    43    33    41    43     7    15     8     8    13     5     7    29    47    45    45     3     4    26    33    39    14    28    11    44    30     9     1    32     5    24    38    16    43     3    47    13    47    25     2    48    15    35     2    27    32     0  1174
   44    26    41    44    37    22    41    25     9     1    41     5     7     4    26    37    29    10    44    43    31    22     6    44    45    34    44    33     7    33    33    21    12    37    39    43     0     2    24    43    40    20    22    37    35    30    16    31    33    32    37    43    21    36     1    35    48    30    18     5    27    46    39    20    26     7     5    10    13     6    36     6     1    38    10     5    45    14    43     2    38    22    13    34    36     2    16    47    20    12    24    45    21    25    26    36    38    11     1    19  1272
   12    23     1    40    29    41     3    41     8    19     6    34    35    11    31    33    38    45    37     9    40     3    24     8    38     7     2     1     3    30    17    15    25    32    23    24    10    33    11    30    42    23     9    16    40    15    33     5    17    25    23     9    29    24    16    12    11    21    21    33    22    28    25     6    26    35    10    13     0    42    15    39    18    36    48     1    45     5    45     2     5    48    18    46    37    20    26    41     8    46    19    33    23    15     8    25    18    27    17    23  1130
   13    17    31    31    38    43    13     2    29    48     1     6    23     9    21    26    37    45    34     6    12    38     2    10    12    21    36     4    17    31    41    22    42     1     6    35    38    20    14    39    15    16    37    14     0    41    28    16     0    44    19    25    15     9     9    38     0     8    16    44    19     6    25    29    11    37    17    48    48    24     2    48     3    46    42     4    43     1    22    20    15    29    19     7    16     5     9    30    35    46    46     7    15     7    29     5    22    12    45     4  1103
   26    45    16    26    26    27    37    13    10     9    31    43    27    26    46    22    16    13    35    20    18    37    26    18    33    19    17    43    10     8    43     1    26     1    15     7    28     2    26     5    42    12     2    34     6     6    45    28    24    37    12    29    43    39    16    17    20    48    35    31     7    27    36    22    25     3    32    39     7    45    28    31    22    44    19    14    43    33     9    29    28    12    24    21     9    29    47    19    48    11    13     8     3     4    12    46    20    29     1    41  1181
   20    21    28     5    44    46     9    16     3    45    14     7    14    31    36    13    47    45    37    26    47    15    25    23     0     2    23    17    26    11    22    47     8    43    32    20    29    25    33    24    40     9    41    38    13    23    28    40    14    28     8    41    17    31    17    13     6    13    32    44    39    33    39    37    37    25    43     2    40    18    11    22     0    13    40    24    31    48    43    38    23    13    14     2     3     2    29     8    15    19     4    43    40    42    28    33    33     6     7    20  1221
   38     3    32     6    46    24    37    37    38    41    26    26    24    47    45    33    36    36    10    44    11    15    46    38    26    31    26    44    38    14    22    43    46     9    17     4    25    23    31    46    24     2    36     2    16    15    37    19    47    10    44    27    26    39     6    18     5    42    21    11    48    43    21    30    33    17    40    24    45    42    15    29     8     4    30    42    48    35    26    29     4    27    24     6    10    41    27    40    43    19    12    19     4    28     4    46     8    48    25    43  1359
   15     2     8    32    24    31     3    25    10    24    40    24    30     8    12    17    41    40    32    21     1     8    18    48    19    46    32    33    28    31    27     3     9    14    30    41    10     9    41     4    12     1    29    41     1    22    41    35    26    15     7    23    44    39     6    31    16    39    24    32    19    48    11     4    15    44    40    27    40    20    12    32    13    35    32    23    14    13    38    43    19    17    31    17     3     8     7    12    22    30    31     9    23    37    33     5    33    24    39    30  1164
# Solution: 1 0 0 0 0 1 1 1 0 0 0 0 1 1 0 0 0 1 1 1 1 1 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 1 0 1 0 0 0 1 1 0 1 1 0 0 1 1 1 1 1 1 1 0 1 0 0 1 0 1 0 1 1 0 0 1 0 1 1 0 0 0 1 1 1 0 1 1 1 1 0 1 0 0 1 1 0 1 1 1 0
